sp_id	latitude	longitude
505003992	30.4555243	-84.3120170
504998501	30.4118543	-84.2697670
505000839	30.4293143	-84.2838970
505002753	30.4492843	-84.2948770
504998154	30.4731643	-84.2654670
504997415	30.3759143	-84.2689180
505088550	30.5182043	-84.2704670
504996022	30.4873243	-84.2471170
505090910	30.5335643	-84.2146470
505005690	30.4800343	-84.3455370
505008298	30.3422143	-84.3893370
505091073	30.5649343	-84.2153770
504994903	30.4900843	-84.2392370
504990703	30.4178043	-84.1648370
505086016	30.5831143	-84.5644669
504995437	30.5029513	-84.2465590
504997823	30.4147743	-84.2660270
505006154	30.4547643	-84.3456170
505087972	30.5598943	-84.2736670
504999900	30.4281643	-84.2792370
505094597	30.8534542	-83.9431471
504998002	30.3639343	-84.2659270
505092127	30.5922303	-84.0439880
504990976	30.4834343	-84.1426670
505004829	30.4860143	-84.3249770
505001777	30.4728443	-84.2911370
505538513	33.6239736	-84.4536968
505003344	30.4798343	-84.2970170
504996322	30.5095243	-84.2504670
504995945	30.4811943	-84.2499670
505006923	30.5092943	-84.3530970
504990125	30.4772143	-84.1022170
505091864	30.5582043	-84.1805270
504997622	30.4470243	-84.2599170
505083894	30.5899043	-84.6201269
505083187	30.5855053	-84.6093679
504997141	30.5072443	-84.2523770
504993465	30.4732053	-84.2320880
504993612	30.4439243	-84.2319670
505006969	30.5148843	-84.3654570
505092543	30.5800743	-84.0397070
505089985	30.5735043	-84.2246570
505005136	30.4383543	-84.3267070
505003879	30.4632043	-84.3144370
505003342	30.5055743	-84.2931870
504997135	30.4921443	-84.2586370
505007343	30.4328143	-84.3482070
505002198	30.4219243	-84.2923670
505001707	30.4596243	-84.2849370
504995350	30.5111343	-84.2438170
504991842	30.5099543	-84.2052070
504990334	30.4890343	-84.0839770
504991422	30.4277623	-84.2223700
505006467	30.4350633	-84.3545770
504998395	30.4649033	-84.2696500
504673888	28.5047897	-81.3104079
504992814	30.4760243	-84.2268170
504996433	30.5037013	-84.2573340
504994067	30.4649643	-84.2341770
505006163	30.4589143	-84.3466870
504999967	30.4489143	-84.2786770
505000888	30.4335643	-84.2862270
505089864	30.5856243	-84.2214270
505087864	30.5596543	-84.2813070
505005783	30.4658243	-84.3408570
505005119	30.4347143	-84.3280670
505001506	30.0586444	-84.2871470
505089904	30.5929643	-84.2250270
504997039	30.4491543	-84.2570770
505008768	30.4987843	-84.4167069
505085901	30.6152743	-84.4744369
504961005	30.2857643	-81.7300577
504991547	30.4766143	-84.2220670
504991373	30.2945643	-84.2157810
504992183	30.4277043	-84.2138070
505087643	30.5193743	-84.3327970
505007728	30.2190943	-84.3858470
505009055	30.4563143	-84.3972269
505004168	30.4396543	-84.3119070
504990773	30.4120543	-84.1492770
505007471	30.0177334	-84.3920200
504991782	30.5104743	-84.2118770
505089978	30.5904443	-84.2207870
504992992	30.4829143	-84.2284370
504996818	30.4477243	-84.2541570
505006990	30.4651143	-84.3577270
504991309	30.4596443	-84.1854670
505086060	30.5863143	-84.5110369
504998305	30.4979143	-84.2603070
504992873	30.4758943	-84.2269470
505091837	30.5339643	-84.1875670
505088047	30.6444242	-84.2773370
505005339	30.4082843	-84.3279770
505005344	30.4274743	-84.3304070
505002070	30.3860243	-84.2868670
504994548	30.5084451	-84.2455062
504996450	30.5036803	-84.2591770
505089634	30.5455243	-84.2210270
505003194	30.4250043	-84.2975970
505001099	30.4736843	-84.2811070
505001372	30.4354603	-84.2873420
504994122	30.4734343	-84.2322370
503854865	25.7986453	-80.2109083
508476531	39.5146121	-76.7102288
505005884	30.4863243	-84.3474970
504994852	30.2942143	-84.2436970
505003317	30.4900743	-84.2998770
504998423	30.4445963	-84.2760800
505006347	30.4100643	-84.3456070
505006947	30.4642243	-84.3485570
504994761	30.4248843	-84.2414270
504998660	30.4394643	-84.2773870
504990648	30.4228043	-84.1627970
505007228	30.4611443	-84.3571970
505088319	30.5298943	-84.2409770
505092521	30.5707843	-84.1162070
505007093	30.4661543	-84.3568170
504990266	30.4624943	-84.1217970
505088082	30.5687543	-84.2749170
505084822	30.5874143	-84.5702369
505002749	30.4494643	-84.2985870
504853974	29.8073745	-85.2995567
505090997	30.5184843	-84.2062970
504996623	30.4339743	-84.2514570
504991835	30.5117543	-84.2050670
504993933	30.4761343	-84.2345670
504996276	30.5075143	-84.2477370
504995359	30.5081743	-84.2411270
504992530	30.4765452	-84.2283663
504990732	30.4260143	-84.1627670
504991285	30.4669143	-84.1747170
505000266	30.4522243	-84.2795970
504996272	30.5074543	-84.2472270
505006345	30.4300743	-84.3448670
504349394	27.9037448	-81.9742077
504994331	30.3910343	-84.2324470
504993571	30.4337343	-84.2327170
505087536	30.5223543	-84.3546870
505002229	30.4360943	-84.2893270
505089676	30.5420743	-84.2250670
505087125	30.5198963	-84.3620870
504991752	30.5130343	-84.2022770
504990641	30.4232843	-84.1821970
504995162	30.5003143	-84.2421770
505008624	30.5058343	-84.4370569
505007727	30.1015744	-84.3707570
505001664	30.4726343	-84.2876370
505002706	30.4647443	-84.2994270
505006414	30.4721433	-84.3567810
505084817	30.5786043	-84.5865169
505001811	30.4728443	-84.2911370
517133135	38.7225623	-77.4876486
505005995	30.4502143	-84.3457770
505002383	30.4634823	-84.3040630
504992523	30.4765452	-84.2283663
504995225	30.4947443	-84.2411970
505003512	30.4821060	-84.3195041
505091009	30.5308043	-84.2166770
505091889	30.5577843	-84.1316270
505090763	30.5532643	-84.2060670
505039458	30.4123714	-86.8698563
505005349	30.4262043	-84.3234270
510722019	35.8995842	-106.3198310
504670499	28.4978847	-81.3239179
504996871	30.4959243	-84.2520570
505002824	30.4518143	-84.2958270
504995645	30.4291043	-84.2484870
504990336	30.4606943	-84.1277870
505007052	30.4617443	-84.3616770
504997298	30.5114343	-84.2529370
505002661	30.4741243	-84.2949470
505002453	30.4819963	-84.3042830
504997449	30.4582233	-84.2625950
504929117	30.1614543	-81.5882078
505029923	30.3919144	-86.4283864
504992001	30.4293043	-84.2089670
505004734	30.4864143	-84.3213370
505090814	30.5369543	-84.2158270
505001172	30.4593443	-84.2842270
505001120	30.4749043	-84.2810470
504994135	30.4495643	-84.2367670
505088453	30.5832943	-84.2404970
504990339	30.4821743	-84.1214970
504998281	30.4948743	-84.2674870
504998987	30.4623943	-84.2741070
504996805	30.4429543	-84.2592570
505085083	30.5883743	-84.5865669
505004855	30.4991643	-84.3239070
504992260	30.4288343	-84.2123670
504996325	30.5070643	-84.2508670
505006831	30.4677843	-84.3500570
505002719	30.4603743	-84.2985670
504997183	30.4888943	-84.2592870
505001214	30.3938843	-84.2825670
504995168	30.4901443	-84.2438270
505002141	30.3764343	-84.2912170
504999476	30.4417713	-84.2807090
504998529	30.4420843	-84.2753270
505000743	30.4114343	-84.2825270
504990544	30.4798843	-84.1671970
505003266	30.4996443	-84.2932170
504995960	30.4887943	-84.2495570
504998830	30.4692643	-84.2722170
505088820	30.5814643	-84.2555370
505092574	30.5803043	-84.0085671
505003644	30.1901444	-84.3155970
504998662	30.4069843	-84.2692070
505001591	30.4341843	-84.2890370
505001294	30.4981243	-84.2819270
504991444	30.4271663	-84.2002900
504997162	30.5036943	-84.2540470
504998653	30.4370043	-84.2684370
505084130	30.5881123	-84.5757419
504997887	30.4422643	-84.2651470
505004891	30.4990143	-84.3288670
505535157	33.6415876	-84.4448938
505088712	30.5998843	-84.2420370
504994673	30.4278943	-84.2436970
504990595	30.4967543	-84.1652570
504992964	30.4655143	-84.2274370
505000108	30.4520343	-84.2780770
505004212	30.3630443	-84.3074870
504990150	30.4370543	-84.1174570
505002609	30.4774243	-84.2959070
505007837	30.1932944	-84.3720170
504997929	30.4637043	-84.2645170
505008195	30.4540643	-84.3738070
505004824	30.4643343	-84.3295370
504997165	30.5141043	-84.2588170
504992771	30.4403143	-84.2279470
504990764	30.3699943	-84.1438270
504993713	30.4379643	-84.2333070
505002032	30.3896543	-84.2909370
504991876	30.5121743	-84.2111870
504992159	30.4372543	-84.1957170
505086872	30.6208543	-84.4385769
505003716	30.4939543	-84.3144870
505002266	30.4847543	-84.2894970
505004741	30.4709043	-84.3208070
505088770	30.5769343	-84.2392870
505006824	30.4692743	-84.3519270
505090635	30.5556643	-84.2003270
504993046	30.4700143	-84.2289870
505001538	30.4345843	-84.2876770
504995939	30.4963743	-84.2455770
504990178	30.4846843	-84.1332970
504992452	30.4576333	-84.2232000
504990831	30.3985743	-84.1490870
503850750	25.7979153	-80.2175483
504995131	30.4587243	-84.2389870
504420325	28.0322048	-82.5700276
505004888	30.4699243	-84.3295870
505002971	30.3913343	-84.2964470
505003253	30.4127743	-84.3017070
505088338	30.5691343	-84.2491470
504990528	30.4813443	-84.1669070
504998866	30.4617943	-84.2720570
505090696	30.5408743	-84.2110570
505092144	30.5583713	-84.0363650
505002115	30.3820643	-84.2855670
505008121	30.5153243	-84.3721570
516349197	35.0084433	-85.1520765
505004717	30.4941843	-84.3264070
504992876	30.4600643	-84.2294370
504959859	30.2824843	-81.7225177
504990551	30.4934543	-84.1729670
504990436	30.4818013	-84.1370940
505089831	30.5933743	-84.2236870
504990296	30.5078843	-84.0655670
504993290	30.3872643	-84.2265970
504992407	30.4500293	-84.2309950
504994079	30.4671043	-84.2330870
505086413	30.7781052	-84.3944379
505003695	30.1873344	-84.3057770
505000632	30.4340243	-84.2853270
505006827	30.4703243	-84.3636970
505004819	30.4812443	-84.3214770
505088843	30.5849943	-84.2450370
504990956	30.4672643	-84.1502670
504989880	30.5047543	-84.1161370
505004015	30.4486843	-84.3110970
504998841	30.4658543	-84.2733070
504995297	30.4925243	-84.2415170
503868885	25.7743953	-80.1942983
505001351	30.4350043	-84.2825670
505006203	30.4533543	-84.3458870
504991174	30.4437243	-84.1772270
505087556	30.5272543	-84.3632270
504992699	30.4403143	-84.2279470
505001276	30.4988043	-84.2820970
504992439	30.4595113	-84.2299850
505085116	30.6063453	-84.4759779
505006050	30.4392843	-84.3352170
504993739	30.2837243	-84.2347170
505090256	30.8840612	-84.2081340
504991441	30.4334333	-84.2044470
505004031	30.4558643	-84.3080970
505006893	30.4716543	-84.3601670
504991229	30.4584743	-84.1518470
504998046	30.4574143	-84.2617370
505002798	30.4518143	-84.2958270
505087876	30.6400542	-84.2766270
505000207	30.4533243	-84.2793070
505090632	30.5261243	-84.2152470
505002922	30.3787843	-84.2949570
505006122	30.4517543	-84.3464670
504996323	30.5095243	-84.2504670
504994080	30.4845643	-84.2311870
504991119	30.4849143	-84.1510870
505001592	30.4477943	-84.2876770
504997703	30.4205343	-84.2644070
504996016	30.4575843	-84.2499070
505004956	30.5064243	-84.3209170
504995852	30.4647143	-84.2508770
505008252	30.4595643	-84.3857870
505087874	30.6406942	-84.2854370
516349520	35.0212033	-85.1462465
505008552	30.4979783	-84.4619725
505007741	30.1679144	-84.3845970
504998139	30.4505543	-84.2678670
504996933	30.4961243	-84.2534370
504995538	30.3278453	-84.2503621
504899316	30.0054243	-81.3736078
505087617	30.5168543	-84.3380570
505001147	30.4558843	-84.2826670
510247461	35.2104631	-80.8354278
505092035	30.5408443	-84.1489970
504997652	30.4368143	-84.2649870
504447221	27.7585249	-82.6975075
504991301	30.4630643	-84.1868470
504197012	27.2597250	-82.5161576
504992402	30.4502023	-84.2296650
505082833	30.7034543	-84.8438068
505091119	30.5215393	-84.1162440
505088523	30.5594843	-84.2498570
505000025	30.4544043	-84.2787670
505005745	30.4882943	-84.3367270
505005357	30.4221043	-84.3302170
505002750	30.4384443	-84.2977770
505088862	30.6001143	-84.2520070
505003526	30.4407748	-84.3196372
505003419	30.4378843	-84.3143430
504668558	28.5049347	-81.3302279
504994662	30.4360943	-84.2382670
505093953	30.8378442	-83.9769571
505004043	30.4395643	-84.3158870
505007517	30.4357923	-84.3742770
504994413	30.5011783	-84.2426790
505002555	30.4700843	-84.2974170
505004039	30.4473043	-84.3114870
504994929	30.4871443	-84.2403470
505003842	30.4723343	-84.3116670
504994098	30.4572643	-84.2372870
504993838	30.4740043	-84.2334670
505088520	30.6161543	-84.2594970
504659411	28.5137747	-81.3564079
505089064	30.5750043	-84.2444970
505088547	30.5212843	-84.2654170
505001014	30.4741443	-84.2825270
504997509	30.4308175	-84.2619546
504990553	30.4882943	-84.1854070
505002747	30.4572643	-84.2997570
504999249	30.4784843	-84.2715970
505006191	30.4520043	-84.3470570
504994713	30.4297543	-84.2447870
505003780	30.4926343	-84.3181270
504997670	30.4158743	-84.2678070
505088372	30.5691143	-84.2587270
505089955	30.5674743	-84.2226970
505000978	30.4741443	-84.2825270
504998359	30.4779743	-84.2656170
504994003	30.4804943	-84.2373670
505005021	30.4568643	-84.3281570
505000786	30.4451143	-84.2834070
505088059	30.5207943	-84.2826370
505000994	30.4625843	-84.2822770
504992809	30.4678843	-84.2311170
505004904	30.4773443	-84.3188970
505007530	30.4619649	-84.3832866
505005167	30.4484143	-84.3257070
505095734	30.5440643	-83.8547271
507903427	38.6509109	-90.1877628
505004010	30.4541443	-84.3062870
504999408	30.4406013	-84.2805880
505088138	30.5547713	-84.2454920
505087180	30.5683863	-84.2738750
504994424	30.5011783	-84.2426790
505005116	30.4417143	-84.3186270
504993675	30.4315743	-84.2350470
505087867	30.6054143	-84.2824070
505084161	30.5779513	-84.5876279
505090041	30.5922343	-84.2248470
505087586	30.5289843	-84.3669870
505003224	30.4288243	-84.2960470
505089476	30.5470143	-84.2194870
505091052	30.5631643	-84.2132370
504999120	30.3985343	-84.2723770
505091667	30.5829743	-84.1258270
505005348	30.4279843	-84.3202770
504997186	30.5044443	-84.2558970
505088791	30.5962843	-84.2506470
505005953	30.4798243	-84.3410970
505002133	30.3993443	-84.2864470
505006832	30.4708243	-84.3601070
504995439	30.5056923	-84.2471940
505089077	30.5754143	-84.2520370
505509301	33.7608776	-84.3890888
504999464	30.4394823	-84.2795090
505089714	30.5888843	-84.2281370
501348939	33.9230052	-118.3935588
505001786	30.4643343	-84.2916670
504992004	30.4327943	-84.1970370
504992977	30.4565043	-84.2285970
505002814	30.4493843	-84.2960870
505002020	30.3737243	-84.2921770
504992474	30.4576403	-84.2260520
504992320	30.4638943	-84.2064970
504990024	30.4116643	-84.1336070
504992935	30.4865443	-84.2273570
504962352	30.1871543	-81.7292477
504992493	30.3926663	-84.2295120
505088375	30.5764343	-84.2657870
504990550	30.4831843	-84.1701670
505005382	30.5104143	-84.3412600
504993723	30.4301743	-84.2327570
504998820	30.4588743	-84.2736370
507905266	38.6231029	-90.1961848
504597562	28.5495947	-81.5259378
505089504	30.5404543	-84.2281370
505087638	30.5261143	-84.3656170
505004854	30.4878643	-84.3197270
504999452	30.4416203	-84.2805830
505092559	30.5371843	-84.0168971
505005249	30.3211843	-84.3247170
504999625	30.4252143	-84.2787870
504995503	30.5107944	-84.2505566
504991398	30.4938003	-84.2154280
505003240	30.4185843	-84.2959770
505088932	30.6179743	-84.2600270
505000499	30.5090053	-84.2860630
504992026	30.4362143	-84.1946470
504997219	30.5119143	-84.2568870
504996308	30.5119043	-84.2479770
504995648	30.4339743	-84.2514570
505089809	30.5910843	-84.2255070
504999189	30.4682643	-84.2679970
504994267	30.4057643	-84.2341470
504994299	30.3896343	-84.2299170
504998881	30.4658843	-84.2696370
505003151	30.4130343	-84.2946170
504992315	30.4614043	-84.1992470
504998184	30.4659343	-84.2631270
504959827	30.2835343	-81.7236877
505001403	30.3783013	-84.2912380
505005173	30.4414143	-84.3279970
505000822	30.4146043	-84.2823570
504991401	30.5150933	-84.2016440
505006996	30.5072143	-84.3549970
505003349	30.4968343	-84.3005270
504999116	30.3834643	-84.2765570
504345519	27.8945238	-81.9514387
505088919	30.5821043	-84.2568270
505004327	30.4107743	-84.3102570
505005790	30.4793543	-84.3364970
504998705	30.4415943	-84.2741270
505005098	30.4624743	-84.3228670
504911981	30.2867042	-81.4963478
505087187	30.5154403	-84.2813260
503868897	25.7743953	-80.1942983
505002226	30.4179743	-84.2926670
505089135	30.5270783	-84.2263370
505006728	30.2125043	-84.3558870
505002938	30.3972143	-84.2974770
504994860	30.3100843	-84.2405970
508115290	39.1363530	-94.5168236
505004846	30.4873843	-84.3229670
505005983	30.4558743	-84.3453570
504993257	30.3967943	-84.2310070
505003180	30.4206743	-84.2952970
505008175	30.4347643	-84.3699670
505001849	30.4728443	-84.2911370
505000104	30.4522843	-84.2783270
505008066	29.9859444	-84.3941770
504996603	30.4439343	-84.2592770
505001106	30.4519643	-84.2810270
504999849	30.4478243	-84.2780070
505091071	30.5546743	-84.2146870
505007267	30.4611443	-84.3571970
504989969	30.3982843	-84.1021470
505006065	30.4358943	-84.3417170
505003601	30.2671143	-84.3145170
504993587	30.4228643	-84.2323970
504994504	30.4739156	-84.2382352
504994807	30.4428743	-84.2422670
505095871	30.5417943	-83.8586371
505009340	30.4049543	-84.6227869
505008531	30.4416233	-84.4088899
504997964	30.4633343	-84.2638170
505002374	30.4634823	-84.3040630
504994254	30.4009443	-84.2315070
504992455	30.4750993	-84.2293870
505089772	30.5887043	-84.2236070
505092005	30.5376543	-84.1982970
504991584	30.4859943	-84.1904170
505004712	30.4681843	-84.3253070
505088454	30.6065843	-84.2443970
505091125	30.5215393	-84.1162440
505002055	30.3787343	-84.2919270
505087861	30.5590743	-84.2804270
504853697	29.7877505	-85.2912297
505093844	30.8294042	-83.9777771
504995947	30.4693043	-84.2461570
504991018	30.4518043	-84.1855070
504993655	30.4362043	-84.2342570
505088298	30.5156843	-84.2393670
505528448	33.7060536	-84.4265468
504993546	30.4375943	-84.2368870
505088142	30.5871403	-84.2523800
505083463	30.9177092	-84.5962319
505003978	30.4549543	-84.3119170
505087658	30.5221543	-84.3574570
504991054	30.4445543	-84.1809970
505005298	30.3996543	-84.3260170
504992857	30.4804743	-84.2287470
505007201	30.4429543	-84.3490570
505002058	30.3770943	-84.2927870
505005772	30.5075143	-84.3369470
504999336	30.4837443	-84.2718570
505002518	30.1520544	-84.3004170
504997032	30.4947343	-84.2526270
505091958	30.5582343	-84.1981270
505006348	30.4154443	-84.3463270
505087921	30.5181043	-84.2878070
505089913	30.6173043	-84.2340670
505088525	30.5735043	-84.2609770
505092359	30.8323312	-83.9882630
504994108	30.4877343	-84.2374470
505009353	30.4194043	-84.5563469
504992434	30.4775233	-84.2301260
505002732	30.4603543	-84.3029570
504993272	30.4245043	-84.2251370
504991815	30.5128343	-84.2107270
505004714	30.4704343	-84.3311570
505003913	30.4557643	-84.3053570
504994811	30.4299143	-84.2423470
505088747	30.6006243	-84.2448170
505088922	30.5935243	-84.2413070
505091031	30.5651843	-84.2143470
505001692	30.4739043	-84.2859970
504989990	30.3808543	-84.1307670
505008667	30.4943243	-84.4741069
505091102	30.5689343	-84.2029370
504999528	30.4726653	-84.2796280
504991607	30.4810243	-84.2053970
503822115	26.1070552	-80.2564483
505088623	30.5655243	-84.2693870
505007017	30.4642243	-84.3485570
504993329	30.3960343	-84.2281970
505001975	30.4412843	-84.2905570
505002548	30.4630643	-84.3015570
505088918	30.6010343	-84.2505170
505007274	30.4596543	-84.3519970
505089449	30.5418643	-84.2230870
505000485	30.3779113	-84.2837090
504998497	30.4370943	-84.2724270
505005792	30.5060943	-84.3414770
517123398	38.7811053	-77.5557956
504997431	30.4550423	-84.2635810
505090924	30.5358343	-84.2135970
505089832	30.5500543	-84.2336770
504991513	30.2810743	-84.2170370
505003264	30.4912843	-84.2946470
505088397	30.6117743	-84.2439670
504993875	30.4885043	-84.2350170
505005352	30.4224643	-84.3311470
504992979	30.4811043	-84.2292170
505001079	30.4736843	-84.2811070
505006023	30.4448543	-84.3478770
504995408	30.4529933	-84.2479540
505007138	30.4598643	-84.3617170
504991623	30.4972543	-84.2084670
505001536	30.4341843	-84.2890370
505087755	30.5482643	-84.3600470
505089729	30.5732943	-84.2234770
504996279	30.5082943	-84.2495270
504994741	30.4298843	-84.2419370
505002287	30.4847343	-84.2916370
504998607	30.4374143	-84.2699270
504997503	30.4308175	-84.2619546
504579779	28.0459448	-81.7414378
504993302	30.4242343	-84.2253270
505094669	30.9239942	-83.9498971
504998189	30.4549043	-84.2616670
505001375	30.4722283	-84.2916510
504997178	30.4930343	-84.2576470
504990920	30.4803843	-84.1626670
504345482	27.9528418	-81.9467457
504992874	30.4715143	-84.2298670
505004868	30.5079943	-84.3259770
505003160	30.4182143	-84.2975570
505085963	30.5677643	-84.5502569
504997825	30.4006343	-84.2616170
504989506	30.3726643	-84.1135250
504995136	30.5007843	-84.2421570
504997642	30.4382443	-84.2642070
504992597	30.4348743	-84.2291370
504994948	30.4515043	-84.2383970
504992673	30.4276343	-84.2292970
505004793	30.5002843	-84.3243470
504993435	30.4582603	-84.2353780
504997874	30.4190043	-84.2678270
504813570	28.8560246	-81.8150378
504999694	30.4408343	-84.2798670
507117181	29.9524906	-90.0767584
505090896	30.5365643	-84.2099470
504993450	30.4648943	-84.2330150
505093037	30.8491742	-83.9918870
505089081	30.5996143	-84.2448970
505088625	30.5976543	-84.2492170
504994815	30.4369743	-84.2423870
505001033	30.4594043	-84.2846970
505087649	30.5202343	-84.3297370
505090870	30.5156043	-84.2107570
505004916	30.4972743	-84.3310870
505087728	30.5207843	-84.3498170
504993913	30.4658543	-84.2327270
505006926	30.4651943	-84.3498270
504991788	30.5149343	-84.2193970
504995305	30.5044143	-84.2413770
505004775	30.5014743	-84.3272670
510246455	35.2068631	-80.8306678
504996953	30.4682343	-84.2590870
504990624	30.3760743	-84.1348970
505085163	30.6377173	-84.4889769
504998954	30.4633443	-84.2722070
505003401	30.4867663	-84.3123040
504999165	30.3631843	-84.2683170
505003991	30.4496443	-84.3059270
504993539	30.4290943	-84.2359470
505088916	30.5753343	-84.2443570
505007250	30.4367043	-84.3485170
505003431	30.4578973	-84.3135440
504995234	30.4900443	-84.2415670
504995200	30.4770743	-84.2406170
505088356	30.6113843	-84.2511670
505004833	30.4958643	-84.3273670
505004093	30.4587943	-84.3116270
505006870	30.4702743	-84.3631070
505090633	30.5294743	-84.2003070
504991827	30.5067443	-84.2128870
504434156	27.8579549	-82.6406775
505004692	30.5032843	-84.3287270
504992808	30.4599643	-84.2251070
504992098	30.4276043	-84.2175170
505008323	30.4244643	-84.3672570
505088677	30.5538843	-84.2456770
504992877	30.4599643	-84.2251070
504993567	30.4346643	-84.2356470
504989933	30.5084143	-84.1231370
505006491	30.4002913	-84.3527870
505088324	30.6083743	-84.2505670
504998083	30.4532143	-84.2618670
504998158	30.4675643	-84.2673270
505004965	30.4714143	-84.3232770
504990867	30.4108043	-84.1421670
504991694	30.4610243	-84.2212770
504991386	30.4725433	-84.2005860
504992207	30.4277943	-84.2112170
504999606	30.4260043	-84.2802070
504992636	30.4447543	-84.2272770
505001399	30.3778083	-84.2876910
504999158	30.3769143	-84.2759570
505004387	30.4958253	-84.3312600
505089340	30.5410743	-84.2234570
504995155	30.4898243	-84.2418570
504999478	30.4406013	-84.2805880
504989902	30.4923643	-84.1277170
505087519	30.5407643	-84.3637970
505008335	30.4386143	-84.3847370
505088669	30.5567943	-84.2521970
505000682	30.4399243	-84.2817870
504993975	30.4667743	-84.2318170
505007962	30.1649444	-84.3801870
505004292	30.4260043	-84.3085470
505092529	30.5338943	-84.0180471
505086786	30.5930243	-84.4497169
504995060	30.4894943	-84.2439370
505006485	30.3987593	-84.3515660
504993242	30.3955343	-84.2233270
504344981	27.9364648	-81.9411377
505048693	30.4087544	-87.2155962
505088331	30.5676343	-84.2592370
504991586	30.4728343	-84.1978670
504993423	30.4648943	-84.2330150
505047457	30.4671514	-87.2050372
504991746	30.5124843	-84.2017070
505087195	30.5919843	-84.2715840
504998192	30.4486743	-84.2625570
505091737	30.5570743	-84.1867170
504992238	30.4256843	-84.2143570
512515323	43.0604014	-76.1826387
505092892	30.8165042	-83.9883771
504993278	30.4271643	-84.2235170
504991559	30.4970943	-84.2211470
504999920	30.4429243	-84.2792170
504992296	30.4587743	-84.2147870
505006070	30.4344743	-84.3445170
504994341	30.4194743	-84.2342270
505007212	30.4616643	-84.3547670
505002310	30.4816043	-84.2874270
505089660	30.5266543	-84.2250170
504996246	30.5050943	-84.2454170
504998206	30.4574143	-84.2617370
505089923	30.5780143	-84.2257470
504993757	30.3019343	-84.2319970
505001995	30.4509643	-84.2930970
504996731	30.4339743	-84.2514570
504993172	30.5014843	-84.2267670
505000288	30.4582243	-84.2790070
504997656	30.4363243	-84.2684170
504990801	30.4300943	-84.1666670
505088844	30.5871543	-84.2520270
504991913	30.5055143	-84.2197970
504992694	30.4452343	-84.2295670
505001743	30.4519043	-84.2907570
505001952	30.4393543	-84.2933470
505091835	30.5692443	-84.1365770
505005660	30.4642643	-84.3419470
504995814	30.4787243	-84.2467870
505091814	30.5545943	-84.1895570
504992031	30.4373443	-84.2140270
505004818	30.4741243	-84.3263370
504992241	30.3923843	-84.2199870
505006945	30.4657743	-84.3524470
504994897	30.4914343	-84.2437170
505003099	30.4167643	-84.3028270
504997180	30.5063143	-84.2513970
505001231	30.3333443	-84.2802870
504990580	30.4954743	-84.1356570
504989836	30.5016543	-84.1138570
505008087	30.5144343	-84.3669470
505004329	30.4123843	-84.3083870
504991770	30.5117643	-84.2075970
504998891	30.4573343	-84.2768670
504993767	30.4646943	-84.2319170
505003153	30.4269443	-84.2961170
505008009	30.0274544	-84.3899970
511471206	40.7781917	-73.9823496
504992404	30.4285243	-84.2265900
517125005	38.7483423	-77.5413186
504990972	30.4561943	-84.1825770
504993924	30.4888143	-84.2316070
505002402	30.4313533	-84.3023360
504990730	30.4265443	-84.1822770
516354912	35.0098733	-85.2200875
504990101	30.3696143	-84.1009170
505002260	30.4794943	-84.2862670
504993235	30.4285843	-84.2259570
505004980	30.4731043	-84.3307670
504996409	30.4728753	-84.2587550
505001626	30.4726343	-84.2876370
504990136	30.5090543	-84.0609670
504993421	30.4648943	-84.2330150
505001691	30.4681343	-84.2854070
505092972	30.8234642	-83.9908171
505006026	30.4355443	-84.3459970
505086401	30.7422842	-84.4065829
505004221	30.3825043	-84.3084270
505001647	30.4734143	-84.2890870
505091752	30.5339243	-84.1878570
505092933	30.8290542	-84.0035470
504990242	30.4903943	-84.0611870
505087049	30.5162343	-84.3739370
504992302	30.4666543	-84.2071170
505029641	30.3903744	-86.4543764
505047476	30.4671514	-87.2050372
505005658	30.4855443	-84.3351070
505087094	30.5217143	-84.3743970
505511714	33.7541536	-84.3906368
505004133	30.4587943	-84.3116270
505003387	30.4727063	-84.3190560
505008465	30.5131223	-84.5808149
504995576	30.2727043	-84.2489970
505002842	30.4378543	-84.2966170
504992330	30.4620343	-84.1998770
505005005	30.4487843	-84.3237270
504989949	30.3816943	-84.1236470
505092476	30.5223843	-84.1106270
505089730	30.5793143	-84.2200870
505008148	30.5152943	-84.3706470
505089556	30.5325443	-84.2304170
504755636	29.2797545	-81.0725980
504990886	30.4849643	-84.1421270
503868820	25.7743053	-80.1939583
504993379	30.4237263	-84.2345120
505006232	30.4533543	-84.3458870
504992971	30.4780943	-84.2302670
504992116	30.3961543	-84.2121970
505006846	30.5128943	-84.3647370
504992643	30.4403143	-84.2279470
505000985	30.4765643	-84.2814770
505095145	30.5345873	-83.8703091
504996860	30.3382443	-84.2543470
504997805	30.4442043	-84.2598970
504994016	30.4768343	-84.2334370
505002392	30.4281323	-84.3023430
505003244	30.4229043	-84.3008570
504990167	30.4821443	-84.1248370
505000256	30.4560943	-84.2786470
504991544	30.4952843	-84.2165070
505006952	30.4708243	-84.3601070
504996847	30.3326943	-84.2534670
504996808	30.4134043	-84.2531470
504996021	30.4978543	-84.2491170
505005922	30.5073943	-84.3355670
505089892	30.5452343	-84.2364770
505092142	30.5384903	-83.9907421
505003494	30.4817446	-84.3192461
505002654	30.4630943	-84.3000270
504998967	30.4599543	-84.2683970
505088307	30.5254643	-84.2458370
504996315	30.5095243	-84.2504670
