sp_id	sp_gq_id	age	sex
936838879	450000108	19	M
936838880	450000108	19	M
936838881	450000108	19	M
936838882	450000108	19	M
936838883	450000108	24	M
936838884	450000108	19	M
936838885	450000108	23	M
936838886	450000108	20	M
936838887	450000108	24	M
936838888	450000108	18	M
936838889	450000108	19	M
936838890	450000108	18	M
936838891	450000108	19	M
936838892	450000108	18	M
936838893	450000108	19	M
936838894	450000108	19	M
936838895	450000108	20	M
936838896	450000108	24	M
936838897	450000108	22	M
936838898	450000108	19	M
936838899	450000108	20	M
936838900	450000108	22	M
936838901	450000108	21	M
936838902	450000108	19	M
936838903	450000108	18	M
936838904	450000108	19	M
936838905	450000108	19	M
936838906	450000108	19	M
936838907	450000108	20	M
936838908	450000108	19	M
936838909	450000108	19	M
936838910	450000108	19	M
936838911	450000108	21	M
936838912	450000108	18	M
936838913	450000108	19	M
936838914	450000108	22	M
936838915	450000108	23	M
936838916	450000108	19	M
936838917	450000108	22	M
936838918	450000108	23	M
936838919	450000108	21	M
936838920	450000108	19	M
936838921	450000108	19	M
936838922	450000108	19	M
936838923	450000108	19	M
936838924	450000108	18	M
936838925	450000108	24	M
936838926	450000108	19	M
936838927	450000108	18	M
936838928	450000108	21	M
936838929	450000108	18	M
936838930	450000108	19	M
936838931	450000108	22	M
936838932	450000108	21	M
936838933	450000108	19	M
936838934	450000108	30	M
936838935	450000108	19	M
936838936	450000108	19	M
936838937	450000108	22	M
936838938	450000108	20	M
936838939	450000108	24	M
936838940	450000108	19	M
936838941	450000108	27	M
936838942	450000108	22	M
936838943	450000108	19	M
936838944	450000108	18	M
936838945	450000108	19	M
936838946	450000108	19	M
936838947	450000108	24	M
936838948	450000108	23	M
936838949	450000108	19	M
936838950	450000108	23	M
936838951	450000108	22	M
936838952	450000108	23	M
936838953	450000108	18	M
936838954	450000108	24	M
936838955	450000108	19	M
936838956	450000108	18	M
936838957	450000108	19	M
936838958	450000108	19	M
936838959	450000108	20	M
936838960	450000108	20	M
936838961	450000108	21	M
936838962	450000108	20	M
936838963	450000108	20	M
936838964	450000108	22	M
936838965	450000108	22	M
936838966	450000108	19	M
936838967	450000108	28	M
936838968	450000108	19	M
936838969	450000108	21	M
936838970	450000108	19	M
936838971	450000108	24	M
936838972	450000108	18	M
936838973	450000108	21	M
936838974	450000108	29	M
936838975	450000108	19	M
936838976	450000108	19	M
936838977	450000108	20	M
936838978	450000108	22	M
936838979	450000108	20	M
936838980	450000108	22	M
936838981	450000108	22	M
936838982	450000108	22	M
936838983	450000108	18	M
936838984	450000108	24	M
936838985	450000108	19	M
936838986	450000108	24	M
936838987	450000108	18	M
936838988	450000108	23	M
936838989	450000108	23	M
936838990	450000108	19	M
936838991	450000108	18	M
936838992	450000108	23	M
936838993	450000108	27	M
936838994	450000108	27	M
936838995	450000108	19	M
936838996	450000108	22	M
936838997	450000108	19	M
936838998	450000108	20	M
936838999	450000108	19	M
936839000	450000108	20	M
936839001	450000108	19	M
936839002	450000108	21	M
936839003	450000108	19	M
936839004	450000108	20	M
936839005	450000108	22	M
936839006	450000108	19	M
936839007	450000108	18	M
936839008	450000108	24	M
936839009	450000108	19	M
936839010	450000108	24	M
936839011	450000108	22	M
936839012	450000108	21	M
936839013	450000108	18	M
936839014	450000108	18	M
936839015	450000108	18	M
936839016	450000108	21	M
936839017	450000108	18	M
936839018	450000108	19	M
936839019	450000108	35	M
936839020	450000108	19	M
936839021	450000108	23	M
936839022	450000108	19	M
936839023	450000108	19	M
936839024	450000108	22	M
936839025	450000108	22	M
936839026	450000108	29	M
936839027	450000108	23	M
936839028	450000108	27	M
936839029	450000108	24	M
936839030	450000108	19	M
936839031	450000108	20	M
936839032	450000108	19	M
936839033	450000108	19	M
936839034	450000108	19	M
936839035	450000108	19	M
936839036	450000108	24	M
936839037	450000108	18	M
936839038	450000108	20	M
936839039	450000108	19	M
936839040	450000108	20	M
936839041	450000108	19	M
936839042	450000108	20	M
936839043	450000108	23	M
936839044	450000108	18	M
936839045	450000108	28	M
936839046	450000108	18	M
936839047	450000108	19	M
936839048	450000108	20	M
936839049	450000108	21	M
936839050	450000108	19	M
936839051	450000108	19	M
936839052	450000108	24	M
936839053	450000108	18	M
936839054	450000108	18	M
936839055	450000108	19	M
936839056	450000108	19	M
936839057	450000108	21	M
936839058	450000108	28	M
936839059	450000108	20	M
936839060	450000108	19	M
936839061	450000108	19	M
936839062	450000108	19	M
936839063	450000108	22	M
936839064	450000108	24	M
936839065	450000108	21	M
936839066	450000108	19	M
936839067	450000108	19	M
936839068	450000108	19	M
936839069	450000108	19	M
936839070	450000108	18	M
936839071	450000108	20	M
936839072	450000108	22	M
936839073	450000108	24	M
936839074	450000108	19	M
936839075	450000108	22	M
936839076	450000108	23	M
936839077	450000108	20	M
936839078	450000108	22	M
936839079	450000108	19	M
936839080	450000108	18	M
936839081	450000108	20	M
936839082	450000108	19	M
936839083	450000108	21	M
936839084	450000108	20	M
936839085	450000108	19	M
936839086	450000108	24	M
936839087	450000108	19	M
936839088	450000108	19	M
936839089	450000108	19	M
936839090	450000108	24	M
936839091	450000108	21	M
936839092	450000108	24	M
936839093	450000108	19	M
936839094	450000108	18	M
936839095	450000108	19	M
936839096	450000108	23	M
936839097	450000108	22	M
936839098	450000108	26	M
936839099	450000108	23	M
936839100	450000108	18	M
936839101	450000108	20	M
936839102	450000108	18	M
936839103	450000108	19	M
936839104	450000108	23	M
936839105	450000108	20	M
936839106	450000108	18	M
936839107	450000108	20	M
936839108	450000108	21	M
936839109	450000108	22	M
936839110	450000108	19	M
936839111	450000108	18	M
936839112	450000108	22	M
936839113	450000108	23	M
936839114	450000108	18	M
936839115	450000108	19	M
936839116	450000108	18	M
936839117	450000108	18	M
936839118	450000108	23	M
936839119	450000108	19	M
936839120	450000108	18	M
936839121	450000108	18	M
936839122	450000108	18	M
936839123	450000108	19	M
936839124	450000108	20	M
936839125	450000108	20	M
936839126	450000108	19	M
936839127	450000108	25	M
936839128	450000108	20	M
936839129	450000108	22	M
936839130	450000108	22	M
936839131	450000108	21	M
936839132	450000108	19	M
936839133	450000108	23	M
936839134	450000108	19	M
936839135	450000108	21	M
936839136	450000108	18	M
936839137	450000108	18	M
936839138	450000108	19	M
936839139	450000108	19	M
936839140	450000108	20	M
936839141	450000108	20	M
936839142	450000108	20	M
936839143	450000108	21	M
936839144	450000108	19	M
936839145	450000108	20	M
936839146	450000108	19	M
936839147	450000108	21	M
936839148	450000108	19	M
936839149	450000108	19	M
936839150	450000108	19	M
936839151	450000108	18	M
936839152	450000108	19	M
936839153	450000108	18	M
936839154	450000108	19	M
936839155	450000108	17	F
936839156	450000108	16	F
936839157	450000108	17	F
936839158	450000108	19	F
936839159	450000108	18	F
936839160	450000108	22	F
936839161	450000108	21	F
936839162	450000108	18	F
936839163	450000108	19	F
936839164	450000108	23	F
936839165	450000108	21	F
936839166	450000108	21	F
936839167	450000108	19	F
936839168	450000108	24	F
936839169	450000108	19	F
936839170	450000108	23	F
936839171	450000108	18	F
936839172	450000108	20	F
936839173	450000108	20	F
936839174	450000108	19	F
936839175	450000108	19	F
936839176	450000108	18	F
936839177	450000108	23	F
936839178	450000108	20	F
936839179	450000108	22	F
936839180	450000108	19	F
936839181	450000108	19	F
936839182	450000108	18	F
936839183	450000108	19	F
936839184	450000108	19	F
936839185	450000108	18	F
936839186	450000108	18	F
936839187	450000108	20	F
936839188	450000108	23	F
936839189	450000108	19	F
936839190	450000108	20	F
936839191	450000108	18	F
936839192	450000108	20	F
936839193	450000108	20	F
936839194	450000108	19	F
936839195	450000108	18	F
936839196	450000108	22	F
936839197	450000108	19	F
936839198	450000108	19	F
936839199	450000108	22	F
936839200	450000108	18	F
936839201	450000108	18	F
936839202	450000108	33	F
936839203	450000108	18	F
936839204	450000108	20	F
936839205	450000108	20	F
936839206	450000108	22	F
936839207	450000108	19	F
936839208	450000108	19	F
936839209	450000108	19	F
936839210	450000108	18	F
936839211	450000108	21	F
936839212	450000108	23	F
936839213	450000108	19	F
936839214	450000108	24	F
936839215	450000108	22	F
936839216	450000108	19	F
936839217	450000108	21	F
936839218	450000108	19	F
936839219	450000108	21	F
936839220	450000108	20	F
936839221	450000108	23	F
936839222	450000108	21	F
936839223	450000108	18	F
936839224	450000108	18	F
936839225	450000108	24	F
936839226	450000108	19	F
936839227	450000108	18	F
936839228	450000108	24	F
936839229	450000108	46	F
936839230	450000108	18	F
936839231	450000108	20	F
936839232	450000108	19	F
936839233	450000108	35	F
936839234	450000108	22	F
936839235	450000108	19	F
936839236	450000108	18	F
936839237	450000108	18	F
936839238	450000108	18	F
936839239	450000108	18	F
936839240	450000108	19	F
936839241	450000108	19	F
936839242	450000108	18	F
936839243	450000108	18	F
936839244	450000108	19	F
936839245	450000108	18	F
936839246	450000108	18	F
936839247	450000108	21	F
936839248	450000108	21	F
936839249	450000108	23	F
936839250	450000108	19	F
936839251	450000108	19	F
936839252	450000108	19	F
936839253	450000108	19	F
936839254	450000108	23	F
936839255	450000108	21	F
936839256	450000108	23	F
936839257	450000108	18	F
936839258	450000108	22	F
936839259	450000108	19	F
936839260	450000108	19	F
936839261	450000108	18	F
936839262	450000108	19	F
936839263	450000108	19	F
936839264	450000108	19	F
936839265	450000108	18	F
936839266	450000108	22	F
936839267	450000108	20	F
936839268	450000108	20	F
936839269	450000108	24	F
936839270	450000108	29	F
936839271	450000108	19	F
936839272	450000108	19	F
936839273	450000108	18	F
936839274	450000108	18	F
936839275	450000108	20	F
936839276	450000108	19	F
936839277	450000108	19	F
936839278	450000108	19	F
936839279	450000108	21	F
936839280	450000108	18	F
936839281	450000108	18	F
936839282	450000108	19	F
936839283	450000108	19	F
936839284	450000108	19	F
936839285	450000108	21	F
936839286	450000108	22	F
936839287	450000108	20	F
936839288	450000108	19	F
936839289	450000108	22	F
936839290	450000108	19	F
936839291	450000108	19	F
936839292	450000108	18	F
936839293	450000108	19	F
936839294	450000108	19	F
936839295	450000108	22	F
936839296	450000108	19	F
936839297	450000108	19	F
936839298	450000108	19	F
936839299	450000108	19	F
936839300	450000108	18	F
936839301	450000108	21	F
936839302	450000108	19	F
936839303	450000108	19	F
936839304	450000108	19	F
936839305	450000108	19	F
936839306	450000108	21	F
936839307	450000108	18	F
936839308	450000108	18	F
936839309	450000108	23	F
936839310	450000108	24	F
936839311	450000108	19	F
936839312	450000108	19	F
936839313	450000108	18	F
936839314	450000108	19	F
936839315	450000108	19	F
936839316	450000108	20	F
936839317	450000108	21	F
936839318	450000108	24	F
936839319	450000108	21	F
936839320	450000108	19	F
936839321	450000108	24	F
936839322	450000108	18	F
936839323	450000108	18	F
936839324	450000108	18	F
936839325	450000108	18	F
936839326	450000108	18	F
936839327	450000108	28	F
936839328	450000108	19	F
936839329	450000108	19	F
936839330	450000108	20	F
936839331	450000108	19	F
936839332	450000108	19	F
936839333	450000108	19	F
936839334	450000108	21	F
936839335	450000108	28	F
936839336	450000108	23	F
936839337	450000108	22	F
936839338	450000108	18	F
936839339	450000108	18	F
936839340	450000108	20	F
936839341	450000108	19	F
936839342	450000108	18	F
936839343	450000108	19	F
936839344	450000108	21	F
936839345	450000108	18	F
936839346	450000108	19	F
936839347	450000108	18	F
936839348	450000108	19	F
936839349	450000108	19	F
936839350	450000108	20	F
936839351	450000108	18	F
936839352	450000108	19	F
936839353	450000108	19	F
936839354	450000108	19	F
936839355	450000108	20	F
936839356	450000108	21	F
936839357	450000108	19	F
936839358	450000108	23	F
936839359	450000108	19	F
936839360	450000108	19	F
936839361	450000108	18	F
936839362	450000108	18	F
936839363	450000108	24	F
936839364	450000108	18	F
936839365	450000108	31	F
936839366	450000108	24	F
936839367	450000108	21	F
936839368	450000108	22	F
936839369	450000108	18	F
936839370	450000108	18	F
936839371	450000108	24	F
936839372	450000108	21	F
936839373	450000108	20	F
936839374	450000108	19	F
936839375	450000108	22	F
936839376	450000108	18	F
936839377	450000108	24	F
936839378	450000108	21	F
936839379	450000108	19	F
936839380	450000108	40	F
936839381	450000108	22	F
936839382	450000108	19	F
936839383	450000108	19	F
936839384	450000108	19	F
936839385	450000108	19	F
936839386	450000108	22	F
936839387	450000108	27	F
936839388	450000108	22	F
936839389	450000108	22	F
936839390	450000108	19	F
936839391	450000108	21	F
936839392	450000108	18	F
936839393	450000108	20	F
936839394	450000108	22	F
936839395	450000108	20	F
936839396	450000108	18	F
936839397	450000108	19	F
936839398	450000108	20	F
936839399	450000108	22	F
936839400	450000108	20	F
936839401	450000108	22	F
936839402	450000108	18	F
936839403	450000108	19	F
936839404	450000108	20	F
936839405	450000108	18	F
936839406	450000108	20	F
936839407	450000108	21	F
936839408	450000108	19	F
936839409	450000108	19	F
936839410	450000108	19	F
936839411	450000108	19	F
936839412	450000108	20	F
936839413	450000108	20	F
936839414	450000108	18	F
936839415	450000108	20	F
936839416	450000108	21	F
936839417	450000108	19	F
936839418	450000108	19	F
936839419	450000108	19	F
936839420	450000108	18	F
936839421	450000108	20	F
936839422	450000108	19	F
936839423	450000108	18	F
936839424	450000108	19	F
936839425	450000108	19	F
936839426	450000108	19	F
936839427	450000108	18	F
936839428	450000108	24	F
936839429	450000108	19	F
936839430	450000108	19	F
936839431	450000108	19	F
936839432	450000108	19	F
936839433	450000108	22	F
936839434	450000108	26	F
936839435	450000108	20	F
936839436	450000108	19	F
936839437	450000108	19	F
936839438	450000108	18	F
936839439	450000108	22	F
936839440	450000108	21	F
936839441	450000108	19	F
936839442	450000108	19	F
936839443	450000108	19	F
936839444	450000108	19	F
936839445	450000108	20	F
936839446	450000108	21	F
936839447	450000108	21	F
936839448	450000108	19	F
936839449	450000108	18	F
936839450	450000108	19	F
936839451	450000108	19	F
936839452	450000108	20	F
936839453	450000108	18	F
936839454	450000108	18	F
936839455	450000108	24	F
936839456	450000108	21	F
936839457	450000108	22	F
936839458	450000108	21	F
936839459	450000108	20	F
936839460	450000108	19	F
936839461	450000108	21	F
936839462	450000108	20	F
936839463	450000108	19	F
936839464	450000108	24	F
936839465	450000108	23	F
936839466	450000108	20	F
936839467	450000108	18	F
936839468	450000108	24	F
936839469	450000108	20	F
936839470	450000108	18	F
936839471	450000108	19	F
936839472	450000108	21	F
936839473	450000108	19	F
936839474	450000108	22	F
936839475	450000108	19	F
936839476	450000108	19	F
936839477	450000108	25	F
936839478	450000108	23	F
936839479	450000108	19	F
936839480	450000108	19	F
936839481	450000108	24	F
936839482	450000108	19	F
936839483	450000108	20	F
936839484	450000108	23	F
936839485	450000108	19	F
936839486	450000108	19	F
936839487	450000108	19	F
936839488	450000108	18	F
936839489	450000108	19	F
936839490	450000108	19	F
936839491	450000108	19	F
936839492	450000108	19	F
936839493	450000108	19	F
936839494	450000108	21	F
936839495	450000108	18	F
936839496	450000108	20	F
936839497	450000108	22	F
936839498	450000108	19	F
936839499	450000108	22	F
936839500	450000108	18	F
936839501	450000108	18	F
936839502	450000108	20	F
936839503	450000108	22	F
936839504	450000108	18	F
936839505	450000108	20	F
936839506	450000108	18	F
936839507	450000108	19	F
936839508	450000108	24	F
936839509	450000108	19	F
936839510	450000108	23	F
936839511	450000108	18	F
936839512	450000108	18	F
936839513	450000108	19	F
936839514	450000108	20	F
936839515	450000108	23	F
936839516	450000108	19	F
936839517	450000108	22	F
936839518	450000108	18	F
936839519	450000108	19	F
936839520	450000108	21	F
936839521	450000108	20	F
936839522	450000108	20	F
936839523	450000108	19	F
936839524	450000108	21	F
936839525	450000108	19	F
936839526	450000108	21	F
936839527	450000108	22	F
936839528	450000108	20	F
936839529	450000108	22	F
936839530	450000108	19	F
936839531	450000108	21	F
936839532	450000108	22	F
936839533	450000108	19	F
936839534	450000108	19	F
936839535	450000108	18	F
936839536	450000108	19	F
936839537	450000108	23	F
936839538	450000108	21	F
936839539	450000108	19	F
936839540	450000108	22	F
936839541	450000108	23	F
936839542	450000108	18	F
936839543	450000108	19	F
936839544	450000108	20	F
936839545	450000108	19	F
936839546	450000108	18	F
936839547	450000108	23	F
936839548	450000108	23	F
936839549	450000108	19	F
936839550	450000108	18	F
936839551	450000108	20	F
936839552	450000108	19	F
936839553	450000108	18	F
936839554	450000108	19	F
936839555	450000108	18	F
936839556	450000108	19	F
936839557	450000108	19	F
936839558	450000108	19	F
936839559	450000108	20	F
936839560	450000108	19	F
936839561	450000108	19	F
936839562	450000108	22	F
936839563	450000108	19	F
936839564	450000108	21	F
936839565	450000108	20	F
936839566	450000108	19	F
936839567	450000108	23	F
936839568	450000108	19	F
936839569	450000108	19	F
936839570	450000108	18	F
936839571	450000108	18	F
936839572	450000108	21	F
936839573	450000108	19	F
936839574	450000108	21	F
936839575	450000108	19	F
936839576	450000108	19	F
936839577	450000108	21	F
936839578	450000108	18	F
936839579	450000108	19	F
936839580	450000108	20	F
936839581	450000108	19	F
936839582	450000108	21	F
936839583	450000108	19	F
936839584	450000108	18	F
936839585	450000108	18	F
936839586	450000108	21	F
936839587	450000108	24	F
936839588	450000108	18	F
936839589	450000108	20	F
936839590	450000108	18	F
936839591	450000108	19	F
936839592	450000108	19	F
936839593	450000108	20	F
936839594	450000108	22	F
936839595	450000108	21	F
936839596	450000108	21	F
936839597	450000108	18	F
936839598	450000108	20	F
936839599	450000108	20	F
936839600	450000108	18	F
936839601	450000108	19	F
936839602	450000108	19	F
936839603	450000108	19	F
936839604	450000108	18	F
936839605	450000108	18	F
936839606	450000108	18	F
936839607	450000108	23	F
936839608	450000108	19	F
936839609	450000108	22	F
936839610	450000108	24	F
936839611	450000108	31	F
936839612	450000108	20	F
936839613	450000108	19	F
936839614	450000108	22	F
936839615	450000108	24	F
936839616	450000108	22	F
936839617	450000108	20	F
936839618	450000108	19	F
936839619	450000108	18	F
936839620	450000108	19	F
936839621	450000108	19	F
936839622	450000108	19	F
936839623	450000108	22	F
936839624	450000108	19	F
936839625	450000108	22	F
936839626	450000108	21	F
936839627	450000108	20	F
936839628	450000108	20	F
936839629	450000108	19	F
936839630	450000108	22	F
936839631	450000108	22	F
936839632	450000108	18	F
936839633	450000108	19	F
936839634	450000108	24	F
936839635	450000108	18	F
936839636	450000108	18	F
936839637	450000108	19	F
936839638	450000108	19	F
936839639	450000108	22	F
936839640	450000108	19	F
936839641	450000108	19	F
936839642	450000108	27	F
936839643	450000108	20	F
936839644	450000108	18	F
936839645	450000108	22	F
936839646	450000108	19	F
936839647	450000108	21	F
936839648	450000108	21	F
936839649	450000108	19	F
936839650	450000108	23	F
936839651	450000108	18	F
936839652	450000108	21	F
936839653	450000108	23	F
936839654	450000108	22	F
936839655	450000108	19	F
936839656	450000108	24	F
936839657	450000108	42	F
936839658	450000108	21	F
936839659	450000108	18	F
936839660	450000108	19	F
936839661	450000108	20	F
936839662	450000108	18	F
936839663	450000108	23	F
936839664	450000108	20	F
936839665	450000108	18	F
936839666	450000108	19	F
936839667	450000108	24	F
936839668	450000108	23	F
936839669	450000108	19	F
936839670	450000108	19	F
936839671	450000108	22	F
936839672	450000108	19	F
936839673	450000108	18	F
936839674	450000108	19	F
936839675	450000108	24	F
936839676	450000108	19	F
936839677	450000108	19	F
936839678	450000108	21	F
936839679	450000108	23	F
936839680	450000108	20	F
936839681	450000108	20	F
936839682	450000108	21	F
936839683	450000108	19	F
936839684	450000108	22	F
936839685	450000108	19	F
936839686	450000108	19	F
936839687	450000108	23	F
936839688	450000108	21	F
936839689	450000108	20	F
936839690	450000108	21	F
936839691	450000108	19	F
936839692	450000108	19	F
936839693	450000108	22	F
936839694	450000108	19	F
936839695	450000108	21	F
936839696	450000108	20	F
936839697	450000108	19	F
936839698	450000108	18	F
936839699	450000108	18	F
936839700	450000108	19	F
936839701	450000108	19	F
936839702	450000108	22	F
936839703	450000108	22	F
936839704	450000108	19	F
936839705	450000108	21	F
936839706	450000108	20	F
936839707	450000108	21	F
936839708	450000108	24	F
936839709	450000108	19	F
936839710	450000108	21	F
936839711	450000108	19	F
936839712	450000108	21	F
936839713	450000108	21	F
936839714	450000108	21	F
936839715	450000108	21	F
936839716	450000108	19	F
936839717	450000108	22	F
936839718	450000108	23	F
936839719	450000108	22	F
936839720	450000108	23	F
936839721	450000108	20	F
936839722	450000108	21	F
936839723	450000108	20	F
936839724	450000108	19	F
936839725	450000108	18	F
936839726	450000108	18	F
936839727	450000108	20	F
936839728	450000108	21	F
936839729	450000108	18	F
936839730	450000108	24	F
936839731	450000108	19	F
936839732	450000108	21	F
936839733	450000108	21	F
936839734	450000108	22	F
936839735	450000108	21	F
936839736	450000108	19	F
936839737	450000108	24	F
936839738	450000108	18	F
936839739	450000108	24	F
936839740	450000108	23	F
936839741	450000108	18	F
936839742	450000108	18	F
936839743	450000108	21	F
936839744	450000108	18	F
936839745	450000108	19	F
936839746	450000108	18	F
936839747	450000108	19	F
936839748	450000108	21	F
936839749	450000108	19	F
936839750	450000108	18	F
936839751	450000108	18	F
936839752	450000108	18	F
936839753	450000108	19	F
936839754	450000108	21	F
936839755	450000108	18	F
936839756	450000108	19	F
936839757	450000108	24	F
936839758	450000108	23	F
936839759	450000108	19	F
936839760	450000108	19	F
936839761	450000108	19	F
936839762	450000108	20	F
936839763	450000108	18	F
936839764	450000108	19	F
936839765	450000108	19	F
936839766	450000108	19	F
936839767	450000108	20	F
936839768	450000108	19	F
936839769	450000108	24	F
936839770	450000108	19	F
936839771	450000108	21	F
936839772	450000108	22	F
936839773	450000108	18	F
936839774	450000108	19	F
936839775	450000108	19	F
936839776	450000108	18	F
936839777	450000108	20	F
936839778	450000108	20	F
936839779	450000108	23	F
936839780	450000108	24	F
936839781	450000108	21	F
936839782	450000108	19	F
936839783	450000108	19	F
936839784	450000108	21	F
936839785	450000108	18	F
936839786	450000108	19	F
936839787	450000108	20	F
936839788	450000108	21	F
936839789	450000108	24	F
936839790	450000108	19	F
936839791	450000108	19	F
936839792	450000108	24	F
936839793	450000108	21	F
936839794	450000108	22	F
936839795	450000108	23	F
936839796	450000108	19	F
936839797	450000108	20	F
936839798	450000108	21	F
936839799	450000108	21	F
936839800	450000108	21	F
936839801	450000108	19	F
936839802	450000108	19	F
936839803	450000108	18	F
936839804	450000108	20	F
936839805	450000108	22	F
936839806	450000108	18	F
936839807	450000108	19	F
936839808	450000108	21	F
936839809	450000108	18	F
936839810	450000108	21	F
936839811	450000108	18	F
936839812	450000108	18	F
936839813	450000108	24	F
936839814	450000108	21	F
936839815	450000108	24	F
936839816	450000108	23	F
936839817	450000108	20	F
936839818	450000108	19	F
936839819	450000108	18	F
936839820	450000108	30	F
936839821	450000108	18	F
936839822	450000108	19	F
936839823	450000108	19	F
936839824	450000108	18	F
936839825	450000108	22	F
936839826	450000108	21	F
936839827	450000108	20	F
936839828	450000108	20	F
936839829	450000108	21	F
936839830	450000108	22	F
936839831	450000108	20	F
936839832	450000108	23	F
936839833	450000108	18	F
936839834	450000108	19	F
936839835	450000108	20	F
936839836	450000108	19	F
936839837	450000108	29	F
936839838	450000108	18	F
936839839	450000108	21	F
936839840	450000108	20	F
936839841	450000108	19	F
936839842	450000108	18	F
936839843	450000108	19	F
936839844	450000108	19	F
936839845	450000108	21	F
936839846	450000108	18	F
936839847	450000108	19	F
936839848	450000108	20	F
936839849	450000108	19	F
936839850	450000108	18	F
936839851	450000108	19	F
936839852	450000108	23	F
936839853	450000108	23	F
936839854	450000108	19	F
936839855	450000108	20	F
936839856	450000108	23	F
936839857	450000108	19	F
936839858	450000108	18	F
936839859	450000108	18	F
936839860	450000108	18	F
936839861	450000108	22	F
936839862	450000108	18	F
936839863	450000108	22	F
936839864	450000108	18	F
936839865	450000108	18	F
936839866	450000108	19	F
936839867	450000108	25	F
936839868	450000108	18	F
936839869	450000108	21	F
936839870	450000108	19	F
936839871	450000108	18	F
936839872	450000108	22	F
936839873	450000108	20	F
936839874	450000108	20	F
936839875	450000108	18	F
936839876	450000108	18	F
936839877	450000108	18	F
936839878	450000108	19	F
936839879	450000108	18	F
936839880	450000108	19	F
936839881	450000108	21	F
936839882	450000108	20	F
936839883	450000108	20	F
936839884	450000108	20	F
936839885	450000108	18	F
936839886	450000108	18	F
936839887	450000108	19	F
936839888	450000108	19	F
936839889	450000108	23	F
936839890	450000108	19	F
936839891	450000108	19	F
936839892	450000108	20	F
936839893	450000108	19	F
936839894	450000108	23	F
936839895	450000108	19	F
936839896	450000108	19	F
936839897	450000108	24	F
936839898	450000108	18	F
936839899	450000108	19	F
936839900	450000108	21	F
936839901	450000108	18	F
936839902	450000108	18	F
936839903	450000108	19	F
936839904	450000108	23	F
936839905	450000108	19	F
936839906	450000108	21	F
936839907	450000108	21	F
936839908	450000108	19	F
936839909	450000108	19	F
936839910	450000108	20	F
936839911	450000108	22	F
936839912	450000108	19	F
936839913	450000108	20	F
936839914	450000108	23	F
936839915	450000108	18	F
936839916	450000108	23	F
936839917	450000108	19	F
936839918	450000108	18	F
936839919	450000108	22	F
936839920	450000108	21	F
936839921	450000108	18	F
936839922	450000108	19	F
936839923	450000108	24	F
936839924	450000108	23	F
936839925	450000108	18	F
936839926	450000108	21	F
936839927	450000108	22	F
936839928	450000108	18	F
936839929	450000108	19	F
936839930	450000108	19	F
936839931	450000108	19	F
936839932	450000108	19	F
936839933	450000108	19	F
936839934	450000108	18	F
936839935	450000108	24	F
936839936	450000108	22	F
936839937	450000108	24	F
936839938	450000108	21	F
936839939	450000108	18	F
936839940	450000108	19	F
936839941	450000108	21	F
936839942	450000108	18	F
936839943	450000108	20	F
936839944	450000108	19	F
936839945	450000108	21	F
936839946	450000108	23	F
936839947	450000108	18	F
936839948	450000108	19	F
936839949	450000108	19	F
936839950	450000108	19	F
936839951	450000108	24	F
936839952	450000108	18	F
936839953	450000108	21	F
936839954	450000108	20	F
936839955	450000108	19	F
936839956	450000108	19	F
936839957	450000108	22	F
936839958	450000108	18	F
936839959	450000108	18	F
936839960	450000108	21	F
936839961	450000108	19	F
936839962	450000108	20	F
936839963	450000108	21	F
936839964	450000108	18	F
936839965	450000108	18	F
936839966	450000108	18	F
936839967	450000108	18	F
936839968	450000108	30	F
936839969	450000108	18	F
936839970	450000108	20	F
936839971	450000108	18	F
936839972	450000108	23	F
936839973	450000108	19	F
936839974	450000108	23	F
936839975	450000108	19	F
936839976	450000108	19	F
936839977	450000108	22	F
936839978	450000108	22	F
936839979	450000108	24	F
936839980	450000108	18	F
936839981	450000108	19	F
936839982	450000108	18	F
936839983	450000108	20	F
936839984	450000108	23	F
936839985	450000108	21	F
936839986	450000108	24	F
936839987	450000108	23	F
936839988	450000108	21	F
936839989	450000108	18	F
936839990	450000108	22	F
936839991	450000108	19	F
936839992	450000108	18	F
936839993	450000108	19	F
936839994	450000108	20	F
936839995	450000108	23	F
936839996	450000108	22	F
936839997	450000108	19	F
936839998	450000108	19	F
936839999	450000108	22	F
936840000	450000108	19	F
936840001	450000108	19	F
936840002	450000108	18	F
936840003	450000108	21	F
936840004	450000108	19	F
936840005	450000108	19	F
936840006	450000108	21	F
936840007	450000108	20	F
936840008	450000108	20	F
936840009	450000108	24	F
936840010	450000108	19	F
936840011	450000108	24	F
936840012	450000108	21	F
936840013	450000108	18	F
936840014	450000108	21	F
936840015	450000108	18	F
936840016	450000108	22	F
936840017	450000108	18	F
936840018	450000108	23	F
936840019	450000108	19	F
936840020	450000108	24	F
936840021	450000108	23	F
936840022	450000108	19	F
936840023	450000108	21	F
936840024	450000108	21	F
936840025	450000108	19	F
936840026	450000108	19	F
936840027	450000108	20	F
936840028	450000108	20	F
936840029	450000108	19	F
936840030	450000108	21	F
936840031	450000108	22	F
936840032	450000108	19	F
936840033	450000108	18	F
936840034	450000108	19	F
936840035	450000108	19	F
936840036	450000108	19	F
936840037	450000108	20	F
936840038	450000108	20	F
936840039	450000108	20	F
936840040	450000108	24	F
936840041	450000108	18	F
936840042	450000108	23	F
936840043	450000108	20	F
